,,"March 21, 2018",,,,
,New Hampshire Department of Education,,,,,
,Office of School Finance,,,,,
,"101 Pleasant Street, Concord, NH 03301-3852",,,,,
,Telephone 271-3876/FAX 271-3875,,,,,
,,,,,,
, Allocation For Special Education ADM-R In ,,,,,
,Adequate Education Aid FY2018,,,,,
,For FY2018,,,,,
,,,,,,
,,Allocation for Special Education,,,,
Loc ID,District Name,Pupils for Adequacy Aid,,,,
,,,,,,
5,Albany," 23,805.62 ",,,,
9,Allenstown," 176,576.24 ",,,,
15,Alton," 225,498.06 ",,,,
,Amherst," 289,912.10 ",,,,
19,Andover," 82,253.58 ",,,,
,Ashland," 43,875.10 ",,,,
29,Auburn," 268,160.38 ",,,,
31,Barnstead," 227,728.00 ",,,,
33,Barrington," 502,930.30 ",,,,
35,Bartlett," 81,529.83 ",,,,
,,,,,,
39,Bath," 29,986.86 ",,,,
41,Bedford," 1,067,927.34 ",,,,
47,Benton," 12,773.27 ",,,,
51,Berlin," 458,155.40 ",,,,
,Bethlehem," 34,094.65 ",,,,
57,Bow," 326,236.69 ",,,,
,Brentwood," 87,945.81 ",,,,
,Brookline," 159,421.34 ",,,,
,Campton," 84,405.29 ",,,,
79,Candia," 111,810.10 ",,,,
,,,,,,
91,Chatham," 19,130.56 ",,,,
93,Chester," 264,502.49 ",,,,
95,Chesterfield," 88,219.66 ",,,,
99,Chichester," 95,867.97 ",,,,
101,Claremont," 658,204.72 ",,,,
103,Clarksville," 8,802.41 ",,,,
105,Colebrook," 53,890.28 ",,,,
107,Columbia," 27,072.29 ",,,,
111,Concord," 1,322,101.67 ",,,,
,Con Val Reg.," 623,855.79 ",,,,
,,,,,,
113,Conway," 411,307.04 ",,,,
,Coos, -   ,,,,
115,Cornish," 35,190.06 ",,,,
117,Croydon," 13,790.43 ",,,,
127,Deerfield," 207,502.03 ",,,,
131,Derry," 1,832,699.84 ",,,,
141,Dover," 1,105,973.29 ",,,,
,Dresden," 125,463.61 ",,,,
147,Dummer," 3,931.74 ",,,,
149,Dunbarton," 114,411.70 ",,,,
,,,,,,
,,,,,,
,East Kingston," 35,952.93 ",,,,
159,Eaton," 5,868.27 ",,,,
162,Ellsworth," 1,956.09 ",,,,
165,Epping," 339,283.81 ",,,,
167,Epsom," 155,059.25 ",,,,
171,Errol," 1,956.09 ",,,,
,Exeter Reg Coop," 808,217.25 ",,,,
,Exeter," 254,937.21 ",,,,
,Fall Mountain Reg," 476,210.12 ",,,,
175,Farmington," 331,870.23 ",,,,
,,,,,,
185,Franklin," 322,774.41 ",,,,
187,Freedom," 48,217.62 ",,,,
189,Fremont," 175,715.56 ",,,,
191,Gilford," 275,593.52 ",,,,
195,Gilmanton," 102,166.58 ",,,,
199,Goffstown," 699,243.49 ",,,,
,G-R-S Coop," 172,898.79 ",,,,
203,Goshen," 20,714.99 ",,,,
,Governor Wentworth Reg.," 630,017.47 ",,,,
211,Grantham," 91,408.09 ",,,,
,,,,,,
215,Greenland," 108,523.87 ",,,,
222,Hale's Location, -   ,,,,
223,Hampstead," 394,289.06 ",,,,
,Hampton," 264,971.95 ",,,,
,Hampton Falls," 57,196.07 ",,,,
,Hanover," 109,541.04 ",,,,
235,Harrisville," 20,538.95 ",,,,
236,Hart's Location, -   ,,,,
238,Haverhill," 194,630.96 ",,,,
,Henniker," 132,075.20 ",,,,
,,,,,,
247,Hill," 33,273.09 ",,,,
,Hillsboro-Deering Coop," 418,114.23 ",,,,
255,Hinsdale," 207,541.15 ",,,,
,Holderness," 62,653.56 ",,,,
,Hollis," 128,730.28 ",,,,
,Hollis-Brookline Coop," 312,348.45 ",,,,
261,Hooksett," 485,032.08 ",,,,
263,Hopkinton," 315,106.54 ",,,,
267,Hudson," 1,016,873.39 ",,,,
,Inter-Lakes Coop," 299,340.45 ",,,,
,,,,,,
271,Jackson," 11,560.49 ",,,,
,Jaffrey-Rindge Coop," 354,150.09 ",,,,
,John Stark Regional," 185,319.97 ",,,,
,Kearsarge Regional," 371,128.96 ",,,,
